Title,Published,Authors,Abstract,Link
AI For Global Climate Cooperation 2023 Competition Proceedings,2023-07-10T20:05:42Z,"Yoshua Bengio, Prateek Gupta, Lu Li, Soham Phade, Sunil Srinivasa, Andrew Williams, Tianyu Zhang, Yang Zhang, Stephan Zheng","The international community must collaborate to mitigate climate change and
sustain economic growth. However, collaboration is hard to achieve, partly
because no global authority can ensure compliance with international climate
agreements. Combining AI with climate-economic simulations offers a promising
solution to design international frameworks, including negotiation protocols
and climate agreements, that promote and incentivize collaboration. In
addition, these frameworks should also have policy goals fulfillment, and
sustained commitment, taking into account climate-economic dynamics and
strategic behaviors. These challenges require an interdisciplinary approach
across machine learning, economics, climate science, law, policy, ethics, and
other fields.
  Towards this objective, we organized AI for Global Climate Cooperation, a
Mila competition in which teams submitted proposals and analyses of
international frameworks, based on (modifications of) RICE-N, an AI-driven
integrated assessment model (IAM). In particular, RICE-N supports modeling
regional decision-making using AI agents. Furthermore, the IAM then models the
climate-economic impact of those decisions into the future.
  Whereas the first track focused only on performance metrics, the proposals
submitted to the second track were evaluated both quantitatively and
qualitatively. The quantitative evaluation focused on a combination of (i) the
degree of mitigation of global temperature rise and (ii) the increase in
economic productivity. On the other hand, an interdisciplinary panel of human
experts in law, policy, sociology, economics and environmental science,
evaluated the solutions qualitatively. In particular, the panel considered the
effectiveness, simplicity, feasibility, ethics, and notions of climate justice
of the protocols. In the third track, the participants were asked to critique
and improve RICE-N.",http://arxiv.org/abs/2307.06951v1
"Rediscover Climate Change during Global Warming Slowdown via Wasserstein
  Stability Analysis",2023-03-29T18:16:21Z,"Zhiang Xie, Dongwei Chen, Puxi Li","Climate change is one of the key topics in climate science. However, previous
research has predominantly concentrated on changes in mean values, and few
research examines changes in Probability Distribution Function (PDF). In this
study, a novel method called Wasserstein Stability Analysis (WSA) is developed
to identify PDF changes, especially the extreme event shift and non-linear
physical value constraint variation in climate change. WSA is applied to
21st-century warming slowdown period and is compared with traditional
mean-value trend analysis. The result indicates that despite no significant
trend, the central-eastern Pacific experienced a decline in hot extremes and an
increase in cold extremes, indicating a La Nina-like temperature shift. Further
analysis at two Arctic locations suggests sea ice severely restricts the hot
extremes of surface air temperature. This impact is diminishing as sea ice
melts. Overall, based on detecting PDF changes, WSA is a useful method for
re-discovering climate change.",http://arxiv.org/abs/2303.18067v2
"A Deep Learning Analysis of Climate Change, Innovation, and Uncertainty",2023-10-19T23:58:28Z,"Michael Barnett, William Brock, Lars Peter Hansen, Ruimeng Hu, Joseph Huang","We study the implications of model uncertainty in a climate-economics
framework with three types of capital: ""dirty"" capital that produces carbon
emissions when used for production, ""clean"" capital that generates no emissions
but is initially less productive than dirty capital, and knowledge capital that
increases with R\&D investment and leads to technological innovation in green
sector productivity. To solve our high-dimensional, non-linear model framework
we implement a neural-network-based global solution method. We show there are
first-order impacts of model uncertainty on optimal decisions and social
valuations in our integrated climate-economic-innovation framework. Accounting
for interconnected uncertainty over climate dynamics, economic damages from
climate change, and the arrival of a green technological change leads to
substantial adjustments to investment in the different capital types in
anticipation of technological change and the revelation of climate damage
severity.",http://arxiv.org/abs/2310.13200v1
"HAiVA: Hybrid AI-assisted Visual Analysis Framework to Study the Effects
  of Cloud Properties on Climate Patterns",2023-05-13T07:55:47Z,"Subhashis Hazarika, Haruki Hirasawa, Sookyung Kim, Kalai Ramea, Salva R. Cachay, Peetak Mitra, Dipti Hingmire, Hansi Singh, Phil J. Rasch","Clouds have a significant impact on the Earth's climate system. They play a
vital role in modulating Earth's radiation budget and driving regional changes
in temperature and precipitation. This makes clouds ideal for climate
intervention techniques like Marine Cloud Brightening (MCB) which refers to
modification in cloud reflectivity, thereby cooling the surrounding region.
However, to avoid unintended effects of MCB, we need a better understanding of
the complex cloud to climate response function. Designing and testing such
interventions scenarios with conventional Earth System Models is
computationally expensive. Therefore, we propose a hybrid AI-assisted visual
analysis framework to drive such scientific studies and facilitate interactive
what-if investigation of different MCB intervention scenarios to assess their
intended and unintended impacts on climate patterns. We work with a team of
climate scientists to develop a suite of hybrid AI models emulating
cloud-climate response function and design a tightly coupled frontend
interactive visual analysis system to perform different MCB intervention
experiments.",http://arxiv.org/abs/2305.07859v1
"Multifractal and recurrence measures from meteorological data of climate
  zones in India",2023-07-03T17:17:49Z,"Joshin John Bejoy, Jayesh Dave, G. Ambika","We present a study on the spatio-temporal pattern underlying the climate
dynamics in various locations spread over India, including the Himalayan
region, coastal region, central and northeastern parts of India. We try to
capture the variations in the complexity of their dynamics derived from
temperature and relative humidity data and classify them based on the
multifractal features of their reconstructed phase space dynamics. We also
report the variations in climate dynamics over time in these locations by
estimating the recurrence-based measures using a sliding window analysis on the
data sets. We could then detect significant shifts in climate variability in
different spatial locations during the period 1970-2000. The dynamical systems
approach presented thus helps to understand the complexity and identify the
heterogeneity in climate dynamics. The study also provides relevant inputs on
the nature of the shifts in climate that occur in the locations spread over
different climate zones.",http://arxiv.org/abs/2307.01165v3
Multi-variable Hard Physical Constraints for Climate Model Downscaling,2023-08-02T11:42:02Z,"Jose González-Abad, Álex Hernández-García, Paula Harder, David Rolnick, José Manuel Gutiérrez","Global Climate Models (GCMs) are the primary tool to simulate climate
evolution and assess the impacts of climate change. However, they often operate
at a coarse spatial resolution that limits their accuracy in reproducing
local-scale phenomena. Statistical downscaling methods leveraging deep learning
offer a solution to this problem by approximating local-scale climate fields
from coarse variables, thus enabling regional GCM projections. Typically,
climate fields of different variables of interest are downscaled independently,
resulting in violations of fundamental physical properties across
interconnected variables. This study investigates the scope of this problem
and, through an application on temperature, lays the foundation for a framework
introducing multi-variable hard constraints that guarantees physical
relationships between groups of downscaled climate variables.",http://arxiv.org/abs/2308.01868v1
Towards Causal Representations of Climate Model Data,2023-12-05T16:13:34Z,"Julien Boussard, Chandni Nagda, Julia Kaltenborn, Charlotte Emilie Elektra Lange, Philippe Brouillard, Yaniv Gurwicz, Peer Nowack, David Rolnick","Climate models, such as Earth system models (ESMs), are crucial for
simulating future climate change based on projected Shared Socioeconomic
Pathways (SSP) greenhouse gas emissions scenarios. While ESMs are sophisticated
and invaluable, machine learning-based emulators trained on existing simulation
data can project additional climate scenarios much faster and are
computationally efficient. However, they often lack generalizability and
interpretability. This work delves into the potential of causal representation
learning, specifically the \emph{Causal Discovery with Single-parent Decoding}
(CDSD) method, which could render climate model emulation efficient
\textit{and} interpretable. We evaluate CDSD on multiple climate datasets,
focusing on emissions, temperature, and precipitation. Our findings shed light
on the challenges, limitations, and promise of using CDSD as a stepping stone
towards more interpretable and robust climate model emulation.",http://arxiv.org/abs/2312.02858v2
"Dynamic Grouping for Climate Change Negotiation: Facilitating
  Cooperation and Balancing Interests through Effective Strategies",2023-07-26T01:34:43Z,"Yu Qin, Duo Zhang, Yuren Pang","In this paper, we propose a dynamic grouping negotiation model for climate
mitigation based on real-world business and political negotiation protocols.
Within the AI4GCC competition framework, we develop a three-stage process:
group formation and updates, intra-group negotiation, and inter-group
negotiation. Our model promotes efficient and effective cooperation between
various stakeholders to achieve global climate change objectives. By
implementing a group-forming method and group updating strategy, we address the
complexities and imbalances in multi-region climate negotiations. Intra-group
negotiations ensure that all members contribute to mitigation efforts, while
inter-group negotiations use the proposal-evaluation framework to set
mitigation and savings rates. We demonstrate our negotiation model within the
RICE-N framework, illustrating a promising approach for facilitating
international cooperation on climate change mitigation.",http://arxiv.org/abs/2307.13893v1
"IceCloudNet: Cirrus and mixed-phase cloud prediction from SEVIRI input
  learned from sparse supervision",2023-10-05T12:24:25Z,"Kai Jeggle, Mikolaj Czerkawski, Federico Serva, Bertrand Le Saux, David Neubauer, Ulrike Lohmann","Clouds containing ice particles play a crucial role in the climate system.
Yet they remain a source of great uncertainty in climate models and future
climate projections. In this work, we create a new observational constraint of
regime-dependent ice microphysical properties at the spatio-temporal coverage
of geostationary satellite instruments and the quality of active satellite
retrievals. We achieve this by training a convolutional neural network on three
years of SEVIRI and DARDAR data sets. This work will enable novel research to
improve ice cloud process understanding and hence, reduce uncertainties in a
changing climate and help assess geoengineering methods for cirrus clouds.",http://arxiv.org/abs/2310.03499v1
"Economic consequences of the spatial and temporal variability of climate
  change",2023-04-17T08:07:11Z,"Francisco Estrada, Richard S. J. Tol, Wouter Botzen","Damage functions in integrated assessment models (IAMs) map changes in
climate to economic impacts and form the basis for most of estimates of the
social cost of carbon. Implicit in these functions lies an unwarranted
assumption that restricts the spatial variation (Svar) and temporal variability
(Tvar) of changes in climate to be null. This could bias damage estimates and
the climate policy advice from IAMs. While the effects of Tvar have been
studied in the literature, those of Svar and their interactions with Tvar have
not. Here we present estimates of the economic costs of climate change that
account for both Tvar and Svar, as well as for the seasonality of damages
across sectors. Contrary to the results of recent studies which show little
effect that of Tvar on expected losses, we reveal that ignoring Svar produces
large downward biases, as warming is highly heterogeneous over space. Using a
conservative calibration for the damage function, we show that previous
estimates are biased downwards by about 23-36%, which represents additional
losses of about US$1,400-US$2,300 billion by 2050 and US$17-US$28 trillion by
the end of the century, under a high emissions scenario. The present value of
losses during the period 2020-2100 would be larger than reported in previous
studies by $47-$66 trillion or about 1/2 to 3/4 of annual global GDP in 2020.
Our results imply that using global mean temperature change in IAMs as a
summary measure of warming is not adequate for estimating the costs of climate
change. Instead, IAMs should include a more complete description of climate
conditions.",http://arxiv.org/abs/2304.08049v1
"Climate-Resilient UAVs: Enhancing Energy-Efficient B5G Communication in
  Harsh Environments",2023-09-17T21:56:02Z,"Abdu Saif, Saeed Hamood Alsamhi, Edward Curry","This paper explores the crucial role of Unmanned Aerial Vehicles (UAVs) in
advancing Beyond Fifth Generation (B5G) communication networks, especially in
adverse weather conditions like rain, fog, and snow.
  The study investigates the synergy between climate-resilient UAVs and
energy-efficient B5G communication.
  Key findings include the impact of weather elements on UAV coverage and
communication dynamics. The research demonstrates significant enhancements in
energy efficiency, reduced interference, increased data transmission rates, and
optimal channel gain under various weather conditions.
  Overall, this paper emphasizes the potential of climate-resilient UAVs to
improve energy-efficient B5G communication and highlights technology's role in
mitigating climate change's impact on communication systems, promoting
sustainability and resilience.",http://arxiv.org/abs/2309.09387v1
Endogenous preference for non-market goods in carbon abatement decision,2023-12-18T08:15:32Z,"Fangzhi Wang, Hua Liao, Richard S. J. Tol, Changjing Ji","Carbon abatement decisions are usually based on the implausible assumption of
constant social preference. This paper focuses on a specific case of market and
non-market goods, and investigates the optimal climate policy when social
preference for them is also changed by climate policy in the DICE model. The
relative price of non-market goods grows over time due to increases in both
relative scarcity and appreciation of it. Therefore, climbing relative price
brings upward the social cost of carbon denominated in terms of market goods.
Because abatement decision affects the valuation of non-market goods in the
utility function, unlike previous climate-economy models, we solve the model
iteratively by taking the obtained abatement rates from the last run as inputs
in the current run. The results in baseline calibration advocate a more
stringent climate policy, where endogenous social preference to climate policy
raises the social cost of carbon further by roughly 12%-18% this century.
Moreover, neglecting changing social preference leads to an underestimate of
non-market goods damages by 15%. Our results support that climate policy is
self-reinforced if it favors more expensive consumption type.",http://arxiv.org/abs/2312.11010v1
"Fourier Neural Operators for Arbitrary Resolution Climate Data
  Downscaling",2023-05-23T18:25:08Z,"Qidong Yang, Alex Hernandez-Garcia, Paula Harder, Venkatesh Ramesh, Prasanna Sattegeri, Daniela Szwarcman, Campbell D. Watson, David Rolnick","Climate simulations are essential in guiding our understanding of climate
change and responding to its effects. However, it is computationally expensive
to resolve complex climate processes at high spatial resolution. As one way to
speed up climate simulations, neural networks have been used to downscale
climate variables from fast-running low-resolution simulations, but
high-resolution training data are often unobtainable or scarce, greatly
limiting accuracy. In this work, we propose a downscaling method based on the
Fourier neural operator. It trains with data of a small upsampling factor and
then can zero-shot downscale its input to arbitrary unseen high resolution.
Evaluated both on ERA5 climate model data and on the Navier-Stokes equation
solution data, our downscaling model significantly outperforms state-of-the-art
convolutional and generative adversarial downscaling models, both in standard
single-resolution downscaling and in zero-shot generalization to higher
upsampling factors. Furthermore, we show that our method also outperforms
state-of-the-art data-driven partial differential equation solvers on
Navier-Stokes equations. Overall, our work bridges the gap between simulation
of a physical process and interpolation of low-resolution output, showing that
it is possible to combine both approaches and significantly improve upon each
other.",http://arxiv.org/abs/2305.14452v2
"Climate Change and Future Food Security: Predicting the Extent of
  Cropland Gain or Degradation",2023-10-05T02:34:35Z,"Tanushkina Daria, Shevchenko Valeriy, Lukashevich Aleksander, Bulkin Aleksandr, Grinis Roland, Kovalev Kirill, Narozhnaia Veronika, Sotiriadi Nazar, Krenke Alexander, Maximov Yury","Agriculture is crucial in sustaining human life and civilization that relies
heavily on natural resources. This industry faces new challenges, such as
climate change, a growing global population, and new models for managing food
security and water resources. Through a machine learning framework, we estimate
the future productivity of croplands based on CMIP5 climate projections on
moderate carbon emission scenario. We demonstrate that Vietnam and Thailand are
at risk with a 10\% and 14\% drop in rice production, respectively, whereas the
Philippines is expected to increase its output by 11\% by 2026 compared with
2018. We urge proactive international collaboration between regions facing crop
land gain and degradation to mitigate the climate change and population growth
impacts reducing our society's vulnerability. Our study provides critical
information on the effects of climate change and human activities on land
productivity and uses that may assist such collaboration.",http://arxiv.org/abs/2310.03261v2
A course on Climate Change and Sustainable Building Design,2023-06-27T08:56:20Z,"Claire Akiko Marrache-Kikuchi, Guillaume Roux, Jean-Marie Fischbach, Bertrand Pilette","We present an intermediate-level course on sustainable physics, which
combines lectures and student projects. Sustainable physics concepts are
progressively introduced through both a global and a specialized perspective:
climate change and building design. The lectures and hands-on activities on
both topics show how they share common concepts and provide complementary
points of view. Climate change mitigation and adaptation are touched on via
student group projects, where they are asked to tackle a specific question of
their choosing via reviews of the literature, modeling or experiments.",http://arxiv.org/abs/2306.15309v1
"Improving International Climate Policy via Mutually Conditional Binding
  Commitments",2023-07-26T15:53:26Z,"Jobst Heitzig, Jörg Oechssler, Christoph Pröschel, Niranjana Ragavan, Yat Long Lo","The Paris Agreement, considered a significant milestone in climate
negotiations, has faced challenges in effectively addressing climate change due
to the unconditional nature of most Nationally Determined Contributions (NDCs).
This has resulted in a prevalence of free-riding behavior among major polluters
and a lack of concrete conditionality in NDCs. To address this issue, we
propose the implementation of a decentralized, bottom-up approach called the
Conditional Commitment Mechanism. This mechanism, inspired by the National
Popular Vote Interstate Compact, offers flexibility and incentives for early
adopters, aiming to formalize conditional cooperation in international climate
policy. In this paper, we provide an overview of the mechanism, its performance
in the AI4ClimateCooperation challenge, and discuss potential real-world
implementation aspects. Prior knowledge of the climate mitigation collective
action problem, basic economic principles, and game theory concepts are
assumed.",http://arxiv.org/abs/2307.14267v1
Transferring climate change physical knowledge,2023-09-26T09:24:53Z,"Francesco Immorlano, Veronika Eyring, Thomas le Monnier de Gouville, Gabriele Accarino, Donatello Elia, Stephan Mandt, Giovanni Aloisio, Pierre Gentine","Precise and reliable climate projections are required for climate adaptation
and mitigation, but Earth system models still exhibit great uncertainties.
Several approaches have been developed to reduce the spread of climate
projections and feedbacks, yet those methods cannot capture the non-linear
complexity inherent in the climate system. Using a Transfer Learning approach,
we show that Machine Learning can be used to optimally leverage and merge the
knowledge gained from Earth system models simulations and historical
observations to reduce the spread of global surface air temperature fields
projected in the 21st century. We reach an uncertainty reduction of more than
50% with respect to state-of-the-art approaches, while giving evidence that our
novel method provides improved regional temperature patterns together with
narrower projections uncertainty, urgently required for climate adaptation.",http://arxiv.org/abs/2309.14780v5
"Combining deep generative models with extreme value theory for synthetic
  hazard simulation: a multivariate and spatially coherent approach",2023-11-30T12:55:51Z,"Alison Peard, Jim Hall","Climate hazards can cause major disasters when they occur simultaneously as
compound hazards. To understand the distribution of climate risk and inform
adaptation policies, scientists need to simulate a large number of physically
realistic and spatially coherent events. Current methods are limited by
computational constraints and the probabilistic spatial distribution of
compound events is not given sufficient attention. The bottleneck in current
approaches lies in modelling the dependence structure between variables, as
inference on parametric models suffers from the curse of dimensionality.
Generative adversarial networks (GANs) are well-suited to such a problem due to
their ability to implicitly learn the distribution of data in high-dimensional
settings. We employ a GAN to model the dependence structure for daily maximum
wind speed, significant wave height, and total precipitation over the Bay of
Bengal, combining this with traditional extreme value theory for controlled
extrapolation of the tails. Once trained, the model can be used to efficiently
generate thousands of realistic compound hazard events, which can inform
climate risk assessments for climate adaptation and disaster preparedness. The
method developed is flexible and transferable to other multivariate and spatial
climate datasets.",http://arxiv.org/abs/2311.18521v1
"Towards AI-driven Integrative Emissions Monitoring & Management for
  Nature-Based Climate Solutions",2023-12-17T21:55:41Z,"Olamide Oladeji, Seyed Shahabeddin Mousavi","AI has been proposed as an important tool to support several efforts related
to nature-based climate solutions such as the detection of wildfires that
affect forests and vegetation-based offsets. While this and other use-cases
provide important demonstrative value of the power of AI in climate change
mitigation, such efforts have typically been undertaken in silos, without
awareness of the integrative nature of real-world climate policy-making. In
this paper, we propose a novel overarching framework for AI-aided integrated
and comprehensive decision support for various aspects of nature-based climate
decision-making. Focusing on vegetation-based solutions such as forests, we
demonstrate how different AI-aided decision support models such as AI-aided
wildfire detection, AI-aided vegetation carbon stock assessment, reversal risk
mitigation, and disaster response planning can be integrated into a
comprehensive framework. Rather than being disparate elements, we posit that
the exchange of data and analytical results across elements of the framework,
and careful mitigation of uncertainty propagation will provide tremendous value
relative to the status-quo for real-world climate policy-making.",http://arxiv.org/abs/2312.11566v1
Reconfiguration of Amazon's Connectivity in the Climate System,2023-07-01T03:24:58Z,"Adam Giammarese, Jacob Brown, Nishant Malik","With the recent increase in deforestation, forest fires, and regional
temperatures, the concerns around the rapid and complete collapse of the Amazon
rainforest ecosystem have heightened. The thresholds of deforestation and the
temperature increase required for such a catastrophic event are still
uncertain. However, our analysis presented here shows that signatures of
changing Amazon are already apparent in historical climate data sets. Here, we
extend the methods of climate network analysis and apply them to study the
temporal evolution of the connectivity between the Amazon rainforest and the
global climate system. We observe that the Amazon rainforest is losing
short-range connectivity and gaining more long-range connections, indicating
shifts in regional-scale processes. Using embeddings inspired by manifold
learning, we show that Amazon connectivity patterns have become more variable
in the twenty-first century. By investigating edge-based network metrics on
similar regions to the Amazon we see the changing properties of the Amazon are
significant in comparison. Furthermore, we simulate diffusion and random walks
on these networks and observe a faster spread of perturbations from the Amazon
in recent decades. Our methodology innovations can act as a template for
examining the spatiotemporal patterns of regional climate change and its impact
on global climate using the toolbox of climate network analysis.",http://arxiv.org/abs/2307.05505v1
"ClimateLearn: Benchmarking Machine Learning for Weather and Climate
  Modeling",2023-07-04T20:36:01Z,"Tung Nguyen, Jason Jewik, Hritik Bansal, Prakhar Sharma, Aditya Grover","Modeling weather and climate is an essential endeavor to understand the near-
and long-term impacts of climate change, as well as inform technology and
policymaking for adaptation and mitigation efforts. In recent years, there has
been a surging interest in applying data-driven methods based on machine
learning for solving core problems such as weather forecasting and climate
downscaling. Despite promising results, much of this progress has been impaired
due to the lack of large-scale, open-source efforts for reproducibility,
resulting in the use of inconsistent or underspecified datasets, training
setups, and evaluations by both domain scientists and artificial intelligence
researchers. We introduce ClimateLearn, an open-source PyTorch library that
vastly simplifies the training and evaluation of machine learning models for
data-driven climate science. ClimateLearn consists of holistic pipelines for
dataset processing (e.g., ERA5, CMIP6, PRISM), implementation of
state-of-the-art deep learning models (e.g., Transformers, ResNets), and
quantitative and qualitative evaluation for standard weather and climate
modeling tasks. We supplement these functionalities with extensive
documentation, contribution guides, and quickstart tutorials to expand access
and promote community growth. We have also performed comprehensive forecasting
and downscaling experiments to showcase the capabilities and key features of
our library. To our knowledge, ClimateLearn is the first large-scale,
open-source effort for bridging research in weather and climate modeling with
modern machine learning systems. Our library is available publicly at
https://github.com/aditya-grover/climate-learn.",http://arxiv.org/abs/2307.01909v1
"Accessing Convective Hazards Frequency Shift with Climate Change using
  Physics-Informed Machine Learning",2023-10-04T21:49:07Z,"Mikhail Mozikov, Ilya Makarov, Alexandr Bulkin, Daria Taniushkina, Roland Grinis, Yury Maximov","In this paper we discuss and address the challenges of predicting extreme
atmospheric events like intense rainfall, hail, and strong winds. These events
can cause significant damage and have become more frequent due to climate
change. Integrating climate projections with machine learning techniques helps
improve forecasting accuracy and identify regions where these events become
most frequent and dangerous. To achieve reliable and accurate prediction, we
propose a robust neural network architecture that outperforms multiple
baselines in accuracy and reliability. Our physics-informed algorithm heavily
utilizes the whole range of problem-specific physics, including a specific set
of features and climate projections data. The analysis also emphasizes the
landscape impact on the frequency distribution of these events, providing
valuable insights for effective adaptation strategies in response to climate
change.",http://arxiv.org/abs/2310.03180v1
Climate-related Agricultural Productivity Losses through a Poverty Lens,2023-10-25T09:19:33Z,Alkis Blanz,"In this paper, we analyze the long-term distributive impact of climate change
through rising food prices. We use a standard incomplete markets model and
account for non-linear Engel curves for food consumption. For the calibration
of our model, we rely on household data from 92 developing countries,
representing 4.5 billion people. The results indicate that the short-term and
long-term distributive impact of climate change differs. Including general
equilibrium effects change the welfare outcome especially for the poorest
quintile. In the presence of idiosyncratic risk, higher food prices increase
precautionary savings, which through general equilibrium affect labor income of
all agents. Furthermore, this paper studies the impact on inequality for
different allocations of productivity losses across sectors. When climate
impacts affects total factor productivity in both sectors of the economy,
climate impacts increase also wealth inequality.",http://arxiv.org/abs/2310.16490v2
"Causally-informed deep learning to improve climate models and
  projections",2023-04-25T15:55:46Z,"Fernando Iglesias-Suarez, Pierre Gentine, Breixo Solino-Fernandez, Tom Beucler, Michael Pritchard, Jakob Runge, Veronika Eyring","Climate models are essential to understand and project climate change, yet
long-standing biases and uncertainties in their projections remain. This is
largely associated with the representation of subgrid-scale processes,
particularly clouds and convection. Deep learning can learn these subgrid-scale
processes from computationally expensive storm-resolving models while retaining
many features at a fraction of computational cost. Yet, climate simulations
with embedded neural network parameterizations are still challenging and highly
depend on the deep learning solution. This is likely associated with spurious
non-physical correlations learned by the neural networks due to the complexity
of the physical dynamical system. Here, we show that the combination of
causality with deep learning helps removing spurious correlations and
optimizing the neural network algorithm. To resolve this, we apply a causal
discovery method to unveil causal drivers in the set of input predictors of
atmospheric subgrid-scale processes of a superparameterized climate model in
which deep convection is explicitly resolved. The resulting causally-informed
neural networks are coupled to the climate model, hence, replacing the
superparameterization and radiation scheme. We show that the climate
simulations with causally-informed neural network parameterizations retain many
convection-related properties and accurately generate the climate of the
original high-resolution climate model, while retaining similar generalization
capabilities to unseen climates compared to the non-causal approach. The
combination of causal discovery and deep learning is a new and promising
approach that leads to stable and more trustworthy climate simulations and
paves the way towards more physically-based causal deep learning approaches
also in other scientific disciplines.",http://arxiv.org/abs/2304.12952v4
"Strategic Communication and Deliberation on Climate Change of different
  Actor Groups using Twitter",2023-06-12T14:28:41Z,"Julian Dehne, Valentin Gold","Strategic communication in Twitter is compared between different actor groups
with regard to the topic of climate change. The main hypothesis is that
different actor groups will be more or less central in the reply-trees
depending on their strategic interests based on their profession or
organizational affiliation.",http://arxiv.org/abs/2306.07144v1
"On the use of Deep Generative Models for Perfect Prognosis Climate
  Downscaling",2023-04-27T18:35:18Z,"Jose González-Abad, Jorge Baño-Medina, Ignacio Heredia Cachá","Deep Learning has recently emerged as a perfect prognosis downscaling
technique to compute high-resolution fields from large-scale coarse atmospheric
data. Despite their promising results to reproduce the observed local
variability, they are based on the estimation of independent distributions at
each location, which leads to deficient spatial structures, especially when
downscaling precipitation. This study proposes the use of generative models to
improve the spatial consistency of the high-resolution fields, very demanded by
some sectoral applications (e.g., hydrology) to tackle climate change.",http://arxiv.org/abs/2305.00974v1
Earth Virtualization Engines -- A Technical Perspective,2023-09-16T14:14:39Z,"Torsten Hoefler, Bjorn Stevens, Andreas F. Prein, Johanna Baehr, Thomas Schulthess, Thomas F. Stocker, John Taylor, Daniel Klocke, Pekka Manninen, Piers M. Forster, Tobias Kölling, Nicolas Gruber, Hartwig Anzt, Claudia Frauen, Florian Ziemen, Milan Klöwer, Karthik Kashinath, Christoph Schär, Oliver Fuhrer, Bryan N. Lawrence","Participants of the Berlin Summit on Earth Virtualization Engines (EVEs)
discussed ideas and concepts to improve our ability to cope with climate
change. EVEs aim to provide interactive and accessible climate simulations and
data for a wide range of users. They combine high-resolution physics-based
models with machine learning techniques to improve the fidelity, efficiency,
and interpretability of climate projections. At their core, EVEs offer a
federated data layer that enables simple and fast access to exabyte-sized
climate data through simple interfaces. In this article, we summarize the
technical challenges and opportunities for developing EVEs, and argue that they
are essential for addressing the consequences of climate change.",http://arxiv.org/abs/2309.09002v1
Shifting Climates: Climate Change Communication from YouTube to TikTok,2023-12-08T11:10:10Z,"Arianna Pera, Luca Maria Aiello","Public discourse on critical issues such as climate change is progressively
shifting to social media platforms that prioritize short-form video content.
Content creators acting on those platforms play a pivotal role in shaping the
discourse, yet the dynamics of communication and audience reactions across
platforms remain underexplored. To improve our understanding of this
transition, we studied the video content produced by 21 prominent YouTube
creators who have expanded their influence to TikTok as information
disseminators. Using dictionary-based tools and BERT-based embeddings, we
analyzed the transcripts of nearly 7k climate-related videos across both
platforms and the 574k comments they received. We found that, when publishing
on TikTok, creators use a more emotionally resonant, self-referential, and
action-oriented language compared to YouTube. We also observed a strong
semantic alignment between videos and comments, with creators who excel at
diversifying their TikTok content from YouTube typically receiving responses
that more closely align with their produced content. This suggests that
tailored communication strategies hold greater promise in directing public
discussion toward desired topics, which bears implications for the design of
effective climate communication campaigns.",http://arxiv.org/abs/2312.04974v2
Climate change heterogeneity: A new quantitative approach,2023-01-06T18:49:24Z,"Maria Dolores Gadea, Jesus Gonzalo","Climate change is a non-uniform phenomenon. This paper proposes a new
quantitative methodology to characterize, measure, and test the existence of
climate change heterogeneity. It consists of three steps. First, we introduce a
new testable warming typology based on the evolution of the trend of the whole
temperature distribution and not only on the average. Second, we define the
concepts of warming acceleration and warming amplification in a testable
format. And third, we introduce the new testable concept of warming dominance
to determine whether region A is suffering a worse warming process than region
B. Applying this three-step methodology, we find that Spain and the Globe
experience a clear distributional warming process (beyond the standard average)
but of different types. In both cases, this process is accelerating over time
and asymmetrically amplified. Overall, warming in Spain dominates the Globe in
all the quantiles except the lower tail of the global temperature distribution
that corresponds to the Arctic region. Our climate change heterogeneity results
open the door to the need for a non-uniform causal-effect climate analysis that
goes beyond the standard causality in mean as well as for a more efficient
design of the mitigation-adaptation policies. In particular, the heterogeneity
we find suggests that these policies should contain a common global component
and a clear local-regional element. Future climate agreements should take the
whole temperature distribution into account.",http://arxiv.org/abs/2301.02648v1
"Arabic Mini-ClimateGPT : A Climate Change and Sustainability Tailored
  Arabic LLM",2023-12-14T22:04:07Z,"Sahal Shaji Mullappilly, Abdelrahman Shaker, Omkar Thawakar, Hisham Cholakkal, Rao Muhammad Anwer, Salman Khan, Fahad Shahbaz Khan","Climate change is one of the most significant challenges we face together as
a society. Creating awareness and educating policy makers the wide-ranging
impact of climate change is an essential step towards a sustainable future.
Recently, Large Language Models (LLMs) like ChatGPT and Bard have shown
impressive conversational abilities and excel in a wide variety of NLP tasks.
While these models are close-source, recently alternative open-source LLMs such
as Stanford Alpaca and Vicuna have shown promising results. However, these
open-source models are not specifically tailored for climate related domain
specific information and also struggle to generate meaningful responses in
other languages such as, Arabic. To this end, we propose a light-weight Arabic
Mini-ClimateGPT that is built on an open-source LLM and is specifically
fine-tuned on a conversational-style instruction tuning curated Arabic dataset
Clima500-Instruct with over 500k instructions about climate change and
sustainability. Further, our model also utilizes a vector embedding based
retrieval mechanism during inference. We validate our proposed model through
quantitative and qualitative evaluations on climate-related queries. Our model
surpasses the baseline LLM in 88.3% of cases during ChatGPT-based evaluation.
Furthermore, our human expert evaluation reveals an 81.6% preference for our
model's responses over multiple popular open-source models. Our open-source
demos, code-base and models are available here
https://github.com/mbzuai-oryx/ClimateGPT.",http://arxiv.org/abs/2312.09366v1
